batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,extra_base_hit_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_hit_1plus,p_hit_2plus,adj_prob,pred_hits,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
702176,Alan Roden,MIN,BAL,1,8.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,0,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,L,4,4,0,0,0,0,0,0,0,1,0,3,0,1,1,2,0,0.049666666666666665,0.05633333333333334,0,0,0,0,1,0,0.21875,0.3076923076923077,0.875,0.10256410256410256,0.23333333333333334,0.03125,0.0,0.02564102564102564,0.03125,0.5333333333333333,0.26666666666666666,0.36666666666666664,0.2,0.43333333333333335,0.26666666666666666,0.0,0.30825,0.3920773809523809,0.2222222222222222,0.08333333333333333,0.29446666666666665,0.3345666666666666,0.21875,0.25,0.1282051282051282,0.0,0.0,0.1875,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.5889406995951961,0.21559553762597694,0.5889406995951961,0.21875,"{""novig"": {""0.5"": {""over"": -135, ""under"": 122}}, ""draftkings"": {""0.5"": {""over"": -136, ""under"": 102}}, ""fanduel"": {""0.5"": {""over"": -155}}}",0.5,over,novig,-135,0.574468085106383,True,0.0145,1.5,,,,,False,
686797,Brooks Lee,MIN,BAL,1,5.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,0,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,L,4,4,2,1,0,0,0,0,0,0,3,4,0,1,0,3,1,0.441,0.47975,1,1,1,1,0,0,0.22857142857142856,0.2702702702702703,0.8,0.1891891891891892,0.23076923076923078,0.22857142857142856,0.05405405405405406,0.05405405405405406,0.11428571428571428,1.0666666666666667,0.4666666666666667,0.42857142857142855,0.21428571428571427,0.39285714285714285,0.32142857142857145,0.03571428571428571,0.21734722222222222,0.3860416666666666,0.3333333333333333,0.15384615384615385,0.2026458333333334,0.43522916666666656,0.22807017543859648,0.45614035087719296,0.15873015873015872,0.11538461538461539,0.17307692307692307,0.17543859649122806,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.6395894694371117,0.20796963303120541,0.6395894694371117,0.22857142857142856,"{""novig"": {""0.5"": {""over"": -223, ""under"": 141}}, ""betmgm"": {""0.5"": {""over"": -210, ""under"": 155}}, ""draftkings"": {""0.5"": {""over"": -202, ""under"": 150}}, ""fanduel"": {""0.5"": {""over"": -200}}}",0.5,over,fanduel,-200,0.6666666666666666,True,-0.0271,1.5,,,,,False,
605137,Josh Bell,MIN,BAL,1,3.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,0,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,L,4,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0.145,0.159,0,0,0,0,1,0,0.36363636363636365,0.43243243243243246,0.9090909090909091,0.08108108108108109,0.3333333333333333,0.30303030303030304,0.08108108108108109,0.02702702702702703,0.12121212121212122,1.4666666666666666,0.2,0.3333333333333333,0.1,0.36666666666666664,0.36666666666666664,0.03333333333333333,0.24791666666666665,0.47235256410256415,0.25,0.07692307692307693,0.24246666666666666,0.4569666666666669,0.2542372881355932,0.3898305084745763,0.234375,0.29411764705882354,0.49019607843137253,0.1016949152542373,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.5656540187642017,0.16698099869826313,0.5656540187642017,0.36363636363636365,"{""novig"": {""0.5"": {""over"": -257, ""under"": 160}}, ""betmgm"": {""0.5"": {""over"": -220, ""under"": 165}}, ""draftkings"": {""0.5"": {""over"": -235, ""under"": 174}}, ""fanduel"": {""0.5"": {""over"": -240}}}",0.5,over,betmgm,-220,0.6875,True,-0.1218,1.5,,,,,False,
665019,Kody Clemens,MIN,BAL,1,4.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,0,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,L,4,3,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0.009,0.012,0,0,0,0,1,1,0.16666666666666666,0.21875,0.8333333333333334,0.15625,0.16666666666666666,0.18333333333333332,0.03125,0.015625,0.08333333333333333,1.4,0.6666666666666666,0.46,0.14,0.48,0.34,0.04,0.2647933333333333,0.49141444444444443,0.1,0.23809523809523808,0.26955333333333326,0.5664266666666666,0.14754098360655737,0.29508196721311475,0.2153846153846154,0.24561403508771928,0.49122807017543857,0.20689655172413793,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.6186428105740008,0.22300745699010646,0.6186428105740008,0.16666666666666666,"{""novig"": {""0.5"": {""over"": -233, ""under"": 147}}, ""bet365"": {""0.5"": {""over"": -230, ""under"": 170}}, ""betmgm"": {""0.5"": {""over"": -200, ""under"": 145}}, ""draftkings"": {""0.5"": {""over"": -224, ""under"": 166}}, ""fanduel"": {""0.5"": {""over"": -200}}}",0.5,over,fanduel,-200,0.6666666666666666,True,-0.048,1.5,,,,,False,
807712,Luke Keaschall,MIN,BAL,1,6.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,1,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,R,4,1,1,0,0,0,2,1,0,0,1,1,0,1,0,1,0,0.574,0.641,1,0,1,0,0,0,0.27450980392156865,0.3770491803278688,0.8431372549019608,0.12903225806451613,0.2857142857142857,0.1568627450980392,0.03225806451612903,0.03225806451612903,0.0784313725490196,1.4666666666666666,0.5333333333333333,0.3111111111111111,0.15555555555555556,0.4444444444444444,0.35555555555555557,0.0,0.34242857142857147,0.4951488095238095,0.2631578947368421,0.13043478260869565,0.3615499999999999,0.5022,0.32,0.46,0.11666666666666667,0.20930232558139536,0.23255813953488372,0.24,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.6351971960411776,0.25205517308654335,0.6351971960411776,0.27450980392156865,"{""novig"": {""0.5"": {""over"": -223, ""under"": 156}}, ""betmgm"": {""0.5"": {""over"": -220, ""under"": 160}}, ""draftkings"": {""0.5"": {""over"": -241, ""under"": 178}}, ""fanduel"": {""0.5"": {""over"": -240}}}",0.5,over,betmgm,-220,0.6875,True,-0.0523,1.5,,,,,False,
668904,Royce Lewis,MIN,BAL,1,2.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,1,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,R,4,4,2,0,0,0,0,0,0,1,2,3,0,0,1,1,1,0.4286666666666667,0.48900000000000005,1,1,1,1,1,0,0.3559322033898305,0.3870967741935484,0.7288135593220338,0.25806451612903225,0.45,0.2711864406779661,0.04838709677419355,0.08064516129032258,0.15254237288135594,2.466666666666667,1.0666666666666667,0.5116279069767442,0.27906976744186046,0.37209302325581395,0.23255813953488372,0.023255813953488372,0.4325177777777778,0.8423877777777778,0.3181818181818182,0.375,0.46055,0.7229,0.26785714285714285,0.5178571428571429,0.1935483870967742,0.24528301886792453,0.4339622641509434,0.23333333333333334,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.6291042823305415,0.271481436494617,0.6291042823305415,0.3559322033898305,"{""novig"": {""0.5"": {""over"": -264, ""under"": 163}}, ""betmgm"": {""0.5"": {""over"": -220, ""under"": 160}}, ""draftkings"": {""0.5"": {""over"": -246, ""under"": 181}}, ""fanduel"": {""0.5"": {""over"": -240}}}",0.5,over,betmgm,-220,0.6875,True,-0.0584,1.5,,,,,False,
668952,Ryan Kreidler,MIN,BAL,1,9.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,1,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,R,4,4,1,0,0,0,0,0,0,0,1,4,0,1,1,2,0,0.1235,0.1815,1,0,1,0,0,0,0.21739130434782608,0.23404255319148937,0.8043478260869565,0.19148936170212766,0.2702702702702703,0.13043478260869565,0.0,0.0851063829787234,0.10869565217391304,1.0666666666666667,0.6,0.40540540540540543,0.24324324324324326,0.4594594594594595,0.2702702702702703,0.02702702702702703,0.3276277777777778,0.5508722222222223,0.1875,0.23529411764705882,0.22971666666666665,0.2991000000000002,0.16,0.28,0.2641509433962264,0.18604651162790697,0.20930232558139536,0.13953488372093023,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.5069995179351277,0.1491595137310249,0.5069995179351277,0.21739130434782608,"{""novig"": {""0.5"": {""over"": -127, ""under"": -111}}, ""betmgm"": {""0.5"": {""over"": -125, ""under"": -105}}, ""draftkings"": {""0.5"": {""over"": -130, ""under"": -102}}, ""fanduel"": {""0.5"": {""over"": -150}}}",0.5,over,betmgm,-125,0.5555555555555556,True,-0.0486,1.5,,,,,False,
663616,Trevor Larnach,MIN,BAL,1,1.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,0,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,L,5,5,0,0,0,0,0,0,0,0,0,5,0,2,0,3,2,0.3392,0.3832,0,0,0,0,0,0,0.20454545454545456,0.2857142857142857,0.7727272727272727,0.20408163265306123,0.1935483870967742,0.20454545454545456,0.061224489795918366,0.0,0.06818181818181818,1.2,0.6666666666666666,0.4117647058823529,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.0,0.2538214285714286,0.4528154761904762,0.07142857142857142,0.1875,0.13749999999999998,0.2005333333333333,0.24444444444444444,0.4666666666666667,0.19607843137254902,0.2916666666666667,0.4375,0.18867924528301888,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.6167117917565239,0.1868794355498147,0.6167117917565239,0.20454545454545456,"{""novig"": {""0.5"": {""over"": -228, ""under"": 144}}, ""bet365"": {""0.5"": {""over"": -220, ""under"": 160}}, ""betmgm"": {""0.5"": {""over"": -235, ""under"": 170}}, ""draftkings"": {""0.5"": {""over"": -197, ""under"": 147}}, ""fanduel"": {""0.5"": {""over"": -200}}}",0.5,over,draftkings,-197,0.6632996632996633,True,-0.0466,1.5,,,,,False,
605170,Victor Caratini,MIN,BAL,1,7.0,1.0,669358,Shane Baz,R,823672,1:40 PM ET,Target Field,1,1,0.1935483870967742,2026-08-12,823672,0.0,0,102.9,101.6,95.4,R,3,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.011,0.016,0,0,0,0,1,1,0.2,0.29411764705882354,0.7,0.2647058823529412,0.2857142857142857,0.0,0.0,0.0,0.0,0.4,0.6,0.47619047619047616,0.19047619047619047,0.6190476190476191,0.19047619047619047,0.0,0.26158333333333333,0.32123076923076915,0.2857142857142857,0.2222222222222222,0.21899999999999994,0.2922000000000001,0.21428571428571427,0.2857142857142857,0.26666666666666666,0.1,0.16,0.25,0.7327935222672065,0.27111111111111114,0.3832599118942731,0.10572687224669604,0.4419889502762431,0.23756906077348067,0.016574585635359115,7.8989361702127665,0.574468085106383,7.468085106382978,0.1984732824427481,0.6373520173342242,0.1923538329665966,0.6373520173342242,0.2,"{""novig"": {""0.5"": {""over"": -167, ""under"": 120}}, ""betmgm"": {""0.5"": {""over"": -185, ""under"": 135}}, ""draftkings"": {""0.5"": {""over"": -161, ""under"": 121}}, ""fanduel"": {""0.5"": {""over"": -165}}}",0.5,over,draftkings,-161,0.6168582375478927,True,0.0205,1.5,,,,,False,
665966,Carlos Narváez,BAL,MIN,0,9.0,1.0,805673,Zebby Matthews,R,823672,1:40 PM ET,Target Field,1,1,0.2509157509157509,2026-08-12,823672,0.0,0,102.9,101.6,95.4,R,3,3,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0.025,0.0535,0,0,0,0,1,0,0.13513513513513514,0.25,0.4864864864864865,0.41304347826086957,0.2222222222222222,0.08108108108108109,0.021739130434782608,0.0,0.02702702702702703,0.5333333333333333,1.2666666666666666,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.047619047619047616,0.24824074074074076,0.4987037037037037,0.13333333333333333,0.4375,0.25766666666666665,0.44683333333333336,0.14285714285714285,0.21428571428571427,0.3,0.1951219512195122,0.2926829268292683,0.3617021276595745,0.7206477732793523,0.23444976076555024,0.4954545454545455,0.22272727272727272,0.4438202247191011,0.23595505617977527,0.02247191011235955,8.114754098360656,1.9180327868852458,7.524590163934427,0.20481927710843373,0.4403782762524244,0.10602296215312539,0.4403782762524244,0.13513513513513514,"{""novig"": {""0.5"": {""over"": -122, ""under"": -122}}, ""bet365"": {""0.5"": {""over"": -110, ""under"": -120}}, ""betmgm"": {""0.5"": {""over"": -125, ""under"": -105}}, ""draftkings"": {""0.5"": {""over"": -107, ""under"": -124}}, ""fanduel"": {""0.5"": {""over"": -125}}}",0.5,over,draftkings,-107,0.5169082125603864,True,-0.0765,1.5,,,,,False,
