batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,extra_base_hit_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_tb_1plus,p_tb_2plus,adj_prob,pred_total_bases,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge,secondary_is_hits_fallback
805999,A.J. Ewing,NYM,SF,1,7.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,0,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,L,5,5,1,0,0,0,0,0,0,1,1,4,0,1,0,3,0,0.22075,0.246,1,0,1,0,1,0,0.16071428571428573,0.22950819672131148,0.6428571428571429,0.3225806451612903,0.25,0.017857142857142856,0.0,0.016129032258064516,0.017857142857142856,0.6666666666666666,1.3333333333333333,0.2702702702702703,0.3783783783783784,0.43243243243243246,0.16216216216216217,0.0,0.29433333333333334,0.38499285714285714,0.17647058823529413,0.3,0.23839999999999995,0.34579999999999994,0.14035087719298245,0.17543859649122806,0.296875,0.2413793103448276,0.39655172413793105,0.3333333333333333,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.5781457498351558,0.3610102967983184,0.5781457498351558,0.6666666666666666,,1.5,,,,,False,,0.5,,,,,False,,False
666182,Bo Bichette,NYM,SF,1,3.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,1,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,R,4,3,2,0,0,1,1,0,0,0,5,3,0,2,1,0,2,0.5953333333333334,1.0553333333333332,1,1,1,1,0,0,0.2857142857142857,0.3442622950819672,0.8214285714285714,0.16393442622950818,0.3181818181818182,0.23214285714285715,0.03278688524590164,0.08196721311475409,0.14285714285714285,1.9333333333333333,0.6666666666666666,0.5,0.2826086956521739,0.41304347826086957,0.30434782608695654,0.043478260869565216,0.3253611111111111,0.5516944444444445,0.3157894736842105,0.14285714285714285,0.28851666666666664,0.4584999999999998,0.34545454545454546,0.6181818181818182,0.11290322580645161,0.3050847457627119,0.4745762711864407,0.26153846153846155,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.6237268097258446,0.3579554445835664,0.6237268097258446,1.9333333333333333,,1.5,,,,,False,,0.5,,,,,False,,False
683146,Brett Baty,NYM,SF,1,9.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,0,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,L,2,2,1,1,0,0,0,0,0,0,2,2,0,2,1,0,1,0.419,1.107,1,0,1,1,0,0,0.2857142857142857,0.375,0.6857142857142857,0.275,0.391304347826087,0.2,0.025,0.1,0.14285714285714285,1.1333333333333333,0.7333333333333333,0.5416666666666666,0.3333333333333333,0.375,0.2916666666666667,0.0,0.29643589743589743,0.5553205128205128,0.16666666666666666,0.5,0.21700000000000008,0.42425000000000024,0.21621621621621623,0.40540540540540543,0.34146341463414637,0.24,0.36,0.3392857142857143,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.3678902211742281,0.2087492240524277,0.3678902211742281,1.1333333333333333,,1.5,,,,,False,,0.5,,,,,False,,False
701807,Carson Benge,NYM,SF,1,4.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,0,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,L,4,4,1,0,0,0,0,0,0,0,1,4,0,1,1,2,1,0.3665,0.40575,1,0,1,0,0,0,0.3220338983050847,0.3548387096774194,0.7627118644067796,0.22580645161290322,0.3953488372093023,0.13559322033898305,0.03225806451612903,0.03225806451612903,0.06779661016949153,1.8,0.9333333333333333,0.2222222222222222,0.2222222222222222,0.35555555555555557,0.37777777777777777,0.0,0.3571066666666667,0.5120555555555556,0.2631578947368421,0.23809523809523808,0.3932666666666667,0.46240000000000003,0.3157894736842105,0.5263157894736842,0.19672131147540983,0.20967741935483872,0.3387096774193548,0.22727272727272727,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.6135037560200831,0.38479404939940115,0.6135037560200831,1.8,,1.5,,,,,False,,0.5,,,,,False,,False
682626,Francisco Alvarez,NYM,SF,1,8.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,1,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,R,4,4,2,0,0,2,0,0,0,0,8,4,0,3,3,0,1,0.5385,1.846,1,1,1,1,0,0,0.09803921568627451,0.16363636363636364,0.43137254901960786,0.5272727272727272,0.22727272727272727,0.0392156862745098,0.0,0.03636363636363636,0.0392156862745098,0.4666666666666667,1.9333333333333333,0.5,0.13636363636363635,0.5454545454545454,0.2727272727272727,0.045454545454545456,0.3297083333333333,0.4674583333333333,0.16666666666666666,0.5,0.4276,0.6673000000000002,0.1509433962264151,0.24528301886792453,0.4067796610169492,0.23529411764705882,0.27450980392156865,0.3114754098360656,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.5064252061223987,0.2347255250610558,0.5064252061223987,0.4666666666666667,,1.5,,,,,False,,0.5,,,,,False,,False
596019,Francisco Lindor,NYM,SF,1,1.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,1,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,R,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,1,1,0.61,0.752,1,0,1,0,0,0,0.20512820512820512,0.2619047619047619,0.717948717948718,0.2619047619047619,0.16666666666666666,0.3333333333333333,0.09523809523809523,0.023809523809523808,0.1282051282051282,1.4,0.7333333333333333,0.5357142857142857,0.10714285714285714,0.35714285714285715,0.42857142857142855,0.0,0.28425,0.541423076923077,0.2,0.25,0.3557000000000001,0.6394999999999998,0.23333333333333334,0.43333333333333335,0.18181818181818182,0.25,0.6333333333333333,0.19117647058823528,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.4915311731528787,0.21802311292114274,0.4915311731528787,1.4,,1.5,,,,,False,,0.5,,,,,False,,False
676724,Jared Young,NYM,SF,1,5.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,0,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,L,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.42,0.751,0,0,0,0,0,0,0.24074074074074073,0.2545454545454545,0.7592592592592593,0.23214285714285715,0.3170731707317073,0.1111111111111111,0.0,0.07142857142857142,0.09259259259259259,1.2666666666666666,0.8666666666666667,0.2926829268292683,0.1951219512195122,0.4878048780487805,0.2682926829268293,0.0,0.25948333333333334,0.37648333333333334,0.2631578947368421,0.35,0.33681666666666665,0.3925833333333331,0.2962962962962963,0.48148148148148145,0.25,0.22580645161290322,0.2903225806451613,0.15625,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.6322900091725159,0.3496204098786595,0.6322900091725159,1.2666666666666666,,1.5,,,,,False,,0.5,,,,,False,,False
665742,Juan Soto,NYM,SF,1,2.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,0,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,L,5,4,0,0,0,0,1,0,0,0,0,4,0,1,1,2,0,0.10675,0.11875000000000001,0,0,0,0,0,0,0.1956521739130435,0.3559322033898305,0.7608695652173914,0.1864406779661017,0.18181818181818182,0.1956521739130435,0.05084745762711865,0.0,0.06521739130434782,1.2,0.7333333333333333,0.5277777777777778,0.25,0.2222222222222222,0.3888888888888889,0.05555555555555555,0.3581846153846154,0.8192128205128205,0.23529411764705882,0.16666666666666666,0.3691249999999999,0.9267500000000004,0.22916666666666666,0.5416666666666666,0.15384615384615385,0.35294117647058826,0.5490196078431373,0.08064516129032258,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.5379365603253919,0.3460323156535022,0.5379365603253919,1.2,,1.5,,,,,False,,0.5,,,,,False,,False
543760,Marcus Semien,NYM,SF,1,6.0,1.0,683627,Anthony Molina,R,823577,4:10 PM ET,Citi Field,1,1,0.22727272727272727,2026-09-05,823577,,0,96.9,97.2,97.5,R,4,4,0,0,0,0,0,0,0,1,0,3,0,2,3,0,0,0.105,0.24866666666666667,0,0,0,0,1,0,0.2857142857142857,0.38596491228070173,0.8571428571428571,0.12280701754385964,0.3333333333333333,0.02040816326530612,0.0,0.017543859649122806,0.02040816326530612,1.0,0.4666666666666667,0.19047619047619047,0.16666666666666666,0.5238095238095238,0.2857142857142857,0.0,0.32640444444444444,0.37707333333333337,0.26666666666666666,0.05263157894736842,0.18433333333333338,0.23016666666666694,0.29411764705882354,0.3137254901960784,0.20689655172413793,0.19230769230769232,0.3076923076923077,0.15254237288135594,0.8255813953488372,0.2692307692307692,0.4,0.1125,0.5211267605633803,0.2535211267605634,0.028169014084507043,12.980769230769234,2.076923076923077,6.75,0.1625,0.6045537108967816,0.38676062002596856,0.6045537108967816,1.0,,1.5,,,,,False,,0.5,,,,,False,,False
668800,Andrew Knizner,SF,NYM,0,6.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,1,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,R,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.039,0.05,0,0,0,0,1,0,0.21052631578947367,0.2682926829268293,0.8157894736842105,0.17073170731707318,0.23333333333333334,0.13157894736842105,0.024390243902439025,0.04878048780487805,0.07894736842105263,0.8666666666666667,0.4666666666666667,0.3225806451612903,0.0967741935483871,0.3870967741935484,0.3548387096774194,0.03225806451612903,0.18960416666666668,0.30745833333333333,0.18181818181818182,0.18181818181818182,0.16009999999999996,0.30494999999999983,0.3157894736842105,0.5,0.11363636363636363,0.18421052631578946,0.23684210526315788,0.18181818181818182,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.4959462666552858,0.30714874376928347,0.4959462666552858,0.8666666666666667,,1.5,,,,,False,,0.5,,,,,False,,False
805811,Bryce Eldridge,SF,NYM,0,3.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,0,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,L,5,3,1,1,0,0,2,0,0,2,2,1,0,0,0,0,1,0.223,0.304,1,0,1,1,1,1,0.3392857142857143,0.4411764705882353,0.6964285714285714,0.25,0.4473684210526316,0.16071428571428573,0.029411764705882353,0.04411764705882353,0.08928571428571429,1.8666666666666667,1.1333333333333333,0.575,0.4,0.375,0.2,0.0,0.44652444444444445,0.6811366666666667,0.23529411764705882,0.16666666666666666,0.38034,0.4946933333333332,0.2857142857142857,0.39285714285714285,0.208955223880597,0.30357142857142855,0.5714285714285714,0.29508196721311475,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.6194882770970102,0.3778198007169993,0.6194882770970102,1.8666666666666667,,1.5,,,,,False,,0.5,,,,,False,,False
683766,Christian Koss,SF,NYM,0,9.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,1,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,R,4,3,1,0,0,0,1,0,0,1,1,2,0,0,0,1,1,0.5235,0.548,1,0,1,0,1,0,0.20833333333333334,0.2692307692307692,0.6875,0.26785714285714285,0.28125,0.08333333333333333,0.017857142857142856,0.017857142857142856,0.041666666666666664,0.9333333333333333,1.0,0.2972972972972973,0.1891891891891892,0.7027027027027027,0.02702702702702703,0.0,0.2521282051282051,0.34233974358974356,0.16666666666666666,0.2631578947368421,0.26341666666666663,0.3430625,0.2,0.22,0.3103448275862069,0.17647058823529413,0.23529411764705882,0.25,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.4394633733132643,0.2081148806030542,0.4394633733132643,0.9333333333333333,,1.5,,,,,False,,0.5,,,,,False,,False
687529,Grant McCray,SF,NYM,0,8.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,0,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,L,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.603,0.6603333333333333,0,0,0,0,1,0,0.11627906976744186,0.24,0.6511627906976745,0.29411764705882354,0.17857142857142858,0.06976744186046512,0.0,0.0196078431372549,0.046511627906976744,0.5333333333333333,1.0,0.2413793103448276,0.20689655172413793,0.4827586206896552,0.1724137931034483,0.034482758620689655,0.2826071428571429,0.4307261904761904,0.16666666666666666,0.3684210526315789,0.3439,0.5905333333333332,0.13953488372093023,0.27906976744186046,0.2653061224489796,0.17391304347826086,0.34782608695652173,0.46153846153846156,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.5007642419640804,0.29258155752169507,0.5007642419640804,0.5333333333333333,,1.5,,,,,False,,0.5,,,,,False,,False
813841,Jonah Cox,SF,NYM,0,1.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,1,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,R,2,2,2,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0.5525,0.6295000000000001,1,1,1,1,0,0,0.2926829268292683,0.3695652173913043,0.5609756097560976,0.391304347826087,0.45,0.24390243902439024,0.06521739130434782,0.021739130434782608,0.0975609756097561,1.4666666666666666,1.2,0.43478260869565216,0.17391304347826086,0.43478260869565216,0.34782608695652173,0.08695652173913043,0.294275,0.5794666666666667,0.26666666666666666,0.29411764705882354,0.22085416666666666,0.3812083333333333,0.3333333333333333,0.6,0.35294117647058826,0.25,0.5,0.45454545454545453,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.5190328339558926,0.3147464046348216,0.5190328339558926,1.4666666666666666,,1.5,,,,,False,,0.5,,,,,False,,False
678545,Osleivis Basabe,SF,NYM,0,4.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,1,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,R,3,3,1,0,0,0,0,0,0,0,1,3,0,0,0,2,1,0.29033333333333333,0.33966666666666673,1,0,1,0,0,0,0.14285714285714285,0.23636363636363636,0.7959183673469388,0.17857142857142858,0.15789473684210525,0.08163265306122448,0.017857142857142856,0.017857142857142856,0.04081632653061224,0.7333333333333333,0.6666666666666666,0.4,0.225,0.475,0.275,0.025,0.2818630952380953,0.41133928571428574,0.14285714285714285,0.16666666666666666,0.29237500000000005,0.4261666666666667,0.20408163265306123,0.2857142857142857,0.2037037037037037,0.2037037037037037,0.3333333333333333,0.22033898305084745,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.6090698101527384,0.38722448288999184,0.6090698101527384,0.7333333333333333,,1.5,,,,,False,,0.5,,,,,False,,False
646240,Rafael Devers,SF,NYM,0,2.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,0,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,L,5,4,3,2,0,1,1,0,0,1,8,3,0,3,1,0,2,0.5473333333333333,1.0786666666666667,1,1,1,1,1,0,0.32727272727272727,0.463768115942029,0.7636363636363637,0.18840579710144928,0.3142857142857143,0.4,0.10144927536231885,0.014492753623188406,0.14545454545454545,2.6666666666666665,0.8666666666666667,0.5238095238095238,0.16666666666666666,0.35714285714285715,0.42857142857142855,0.023809523809523808,0.3423722222222222,0.8501722222222222,0.3333333333333333,0.25,0.3767666666666668,1.1090666666666666,0.32727272727272727,0.7636363636363637,0.16176470588235295,0.21818181818181817,0.3090909090909091,0.234375,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.6513304435607551,0.4063408564090419,0.6513304435607551,2.6666666666666665,,1.5,,,,,False,,0.5,,,,,False,,False
694376,Shay Whitcomb,SF,NYM,0,7.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,1,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,R,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.22333333333333336,0.307,0,0,0,0,0,0,0.13953488372093023,0.13953488372093023,0.6976744186046512,0.28888888888888886,0.14285714285714285,0.18604651162790697,0.044444444444444446,0.044444444444444446,0.09302325581395349,0.9333333333333333,0.8666666666666667,0.34375,0.1875,0.40625,0.28125,0.0625,0.2740666666666666,0.5332777777777777,0.125,0.29411764705882354,0.15030000000000002,0.2727666666666667,0.1,0.2,0.2857142857142857,0.1724137931034483,0.41379310344827586,0.2903225806451613,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.5064252061223987,0.31751189123538154,0.5064252061223987,0.9333333333333333,,1.5,,,,,False,,0.5,,,,,False,,False
806367,Turner Hill,SF,NYM,0,5.0,1.0,804267,Zac Thornton,L,823577,4:10 PM ET,Citi Field,0,0,0.22743055555555555,2026-09-05,823577,,0,96.9,97.2,97.5,L,5,4,2,0,0,0,1,0,0,0,2,4,0,0,0,2,2,0.33,0.40924999999999995,1,1,1,1,0,0,0.34146341463414637,0.4423076923076923,0.8536585365853658,0.11538461538461539,0.3783783783783784,0.12195121951219512,0.0,0.09615384615384616,0.12195121951219512,1.2666666666666666,0.4,0.3783783783783784,0.32432432432432434,0.4594594594594595,0.16216216216216217,0.0,0.3235654761904762,0.45013690476190477,0.375,0.09523809523809523,0.29608333333333337,0.37716666666666665,0.325,0.425,0.14,,,,0.7533632286995515,0.22,0.3592233009708738,0.11650485436893204,0.44047619047619047,0.27380952380952384,0.03571428571428571,,,,,0.5987714281763094,0.37673558332836937,0.5987714281763094,1.2666666666666666,,1.5,,,,,False,,0.5,,,,,False,,False
688363,Graham Pauley,MIA,CHC,1,8.0,1.0,665871,Javier Assad,R,823823,4:10 PM ET,loanDepot Park,0,1,0.2338568935427574,2026-09-05,823823,,0,99.1,96.1,86.7,L,4,4,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0.18175,0.21825,0,0,0,0,0,0,0.2702702702702703,0.2631578947368421,0.7567567567567568,0.23684210526315788,0.32142857142857145,0.21621621621621623,0.02631578947368421,0.07894736842105263,0.13513513513513514,1.2,0.6,0.41379310344827586,0.27586206896551724,0.3448275862068966,0.27586206896551724,0.06896551724137931,0.3169880952380952,0.47510714285714284,0.3333333333333333,0.23076923076923078,0.34275000000000005,0.6073333333333333,0.2702702702702703,0.4864864864864865,0.23684210526315788,,,,0.72,0.1968503937007874,0.45588235294117646,0.20588235294117646,0.4444444444444444,0.32407407407407407,0.018518518518518517,7.260504201680672,1.5882352941176472,5.445378151260504,0.15384615384615385,0.5295400597113056,0.29360669122462024,0.5295400597113056,1.2,,1.5,,,,,False,,0.5,,,,,False,,False
