batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,extra_base_hit_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_k_1plus,p_k_2plus,adj_prob,pred_ks,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
669224,Austin Wells,NYY,TOR,1,8.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,0,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.009,0.027,0,0,0,0,0,0,0.25,0.3023255813953488,0.775,0.20454545454545456,0.3,0.15,0.022727272727272728,0.06818181818181818,0.1,1.0666666666666667,0.6,0.3225806451612903,0.22580645161290322,0.45161290322580644,0.25806451612903225,0.03225806451612903,0.2485277777777778,0.37887777777777776,0.13333333333333333,0.26666666666666666,0.18695,0.24189999999999992,0.23684210526315788,0.3684210526315789,0.19047619047619047,0.12244897959183673,0.1836734693877551,0.2830188679245283,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.7157922798518794,0.28633034015583464,0.7157922798518794,0.6,,0.5,,,,,False,,1.5,,,,,False,
700250,Ben Rice,NYY,TOR,1,2.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,0,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,L,4,2,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0.023,0.054,0,0,0,0,1,0,0.14285714285714285,0.2727272727272727,0.6964285714285714,0.25757575757575757,0.1388888888888889,0.17857142857142858,0.045454545454545456,0.015151515151515152,0.07142857142857142,1.2,1.1333333333333333,0.5641025641025641,0.15384615384615385,0.38461538461538464,0.41025641025641024,0.02564102564102564,0.2506777777777778,0.5012166666666666,0.19047619047619047,0.2608695652173913,0.29960000000000003,0.7234666666666667,0.125,0.25,0.2878787878787879,0.2222222222222222,0.42857142857142855,0.30303030303030304,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.8059943483856528,0.40642125069367374,0.8059943483856528,1.1333333333333333,,0.5,,,,,False,,1.5,,,,,False,
806146,George Lombard Jr.,NYY,TOR,1,6.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,1,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,R,4,4,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0.58,0.661,1,0,1,0,1,1,0.2857142857142857,0.34545454545454546,0.7142857142857143,0.2545454545454545,0.35294117647058826,0.14285714285714285,0.03636363636363636,0.01818181818181818,0.061224489795918366,1.4,0.9333333333333333,0.3611111111111111,0.2222222222222222,0.5,0.2222222222222222,0.027777777777777776,0.364547619047619,0.5242857142857142,0.375,0.21052631578947367,0.3198333333333333,0.44493333333333335,0.2553191489361702,0.3404255319148936,0.2692307692307692,,,,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.7491930140873887,0.38644213349557327,0.7491930140873887,0.9333333333333333,,0.5,,,,,False,,1.5,,,,,False,
671218,Heliot Ramos,NYY,TOR,1,3.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,1,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,R,3,3,1,0,0,0,0,0,0,0,1,3,0,2,1,1,1,0.254,0.29433333333333334,1,0,1,0,0,0,0.12,0.2413793103448276,0.68,0.27586206896551724,0.17647058823529413,0.08,0.0,0.06896551724137931,0.08,0.6666666666666666,1.0666666666666667,0.5294117647058824,0.20588235294117646,0.5588235294117647,0.20588235294117646,0.029411764705882353,0.3408277777777778,0.5183833333333333,0.16666666666666666,0.23809523809523808,0.34764999999999996,0.49031666666666673,0.1346153846153846,0.19230769230769232,0.2786885245901639,0.34545454545454546,0.5636363636363636,0.16666666666666666,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.7671287767825135,0.4248674312492293,0.7671287767825135,1.0666666666666667,,0.5,,,,,False,,1.5,,,,,False,
665862,Jazz Chisholm Jr.,NYY,TOR,1,7.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,0,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,L,3,3,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0.3106666666666667,0.44766666666666666,0,0,0,0,0,0,0.1702127659574468,0.2777777777777778,0.6595744680851063,0.2962962962962963,0.23333333333333334,0.10638297872340426,0.018518518518518517,0.0,0.0425531914893617,0.8666666666666667,1.0666666666666667,0.4838709677419355,0.12903225806451613,0.41935483870967744,0.3870967741935484,0.06451612903225806,0.2658666666666667,0.4511,0.21428571428571427,0.25,0.2798000000000001,0.4165333333333333,0.1702127659574468,0.2765957446808511,0.2962962962962963,0.19642857142857142,0.375,0.4,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.7591404861709635,0.39171330938543,0.7591404861709635,1.0666666666666667,,0.5,,,,,False,,1.5,,,,,False,
676609,José Caballero,NYY,TOR,1,9.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,1,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,R,3,2,0,0,0,0,0,0,1,1,0,2,1,2,2,0,0,0.451,1.437,0,0,0,0,1,0,0.21951219512195122,0.3333333333333333,0.6341463414634146,0.30612244897959184,0.2916666666666667,0.17073170731707318,0.04081632653061224,0.02040816326530612,0.07317073170731707,1.0666666666666667,1.0,0.18518518518518517,0.3333333333333333,0.4074074074074074,0.18518518518518517,0.07407407407407407,0.4654515151515151,0.8175939393939394,0.1111111111111111,0.23076923076923078,0.44261111111111107,0.5059444444444443,0.23255813953488372,0.4186046511627907,0.22,0.1276595744680851,0.19148936170212766,0.36538461538461536,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.5461531499729875,0.09028078590760036,0.5461531499729875,1.0,,0.5,,,,,False,,1.5,,,,,False,
671277,Luis García Jr.,NYY,TOR,1,4.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,0,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,L,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7156666666666668,1.6886666666666665,0,0,0,0,1,0,0.2542372881355932,0.2857142857142857,0.7966101694915254,0.19047619047619047,0.2826086956521739,0.1694915254237288,0.031746031746031744,0.06349206349206349,0.1016949152542373,1.6666666666666667,0.8,0.4791666666666667,0.25,0.4166666666666667,0.2708333333333333,0.020833333333333332,0.3164388888888889,0.5065555555555555,0.3,0.3181818181818182,0.4249833333333333,0.6875833333333332,0.2413793103448276,0.39655172413793105,0.1935483870967742,0.19230769230769232,0.2692307692307692,0.18181818181818182,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.7350253910558887,0.3478193014256175,0.7350253910558887,0.8,,0.5,,,,,False,,1.5,,,,,False,
682987,Spencer Jones,NYY,TOR,1,5.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,0,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,L,3,3,1,0,0,1,0,0,0,1,4,2,0,1,1,1,0,0.2875,0.992,1,0,1,1,1,0,0.20754716981132076,0.27586206896551724,0.6226415094339622,0.3448275862068966,0.3125,0.1509433962264151,0.017241379310344827,0.05172413793103448,0.09433962264150944,1.2666666666666666,1.3333333333333333,0.48484848484848486,0.30303030303030304,0.2727272727272727,0.3939393939393939,0.06060606060606061,0.32578888888888885,0.6193611111111111,0.3157894736842105,0.47368421052631576,0.33470000000000005,0.55005,0.16666666666666666,0.2777777777777778,0.3620689655172414,0.21052631578947367,0.5263157894736842,0.35,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.8140785527966692,0.36882726573126773,0.8140785527966692,1.3333333333333333,,0.5,,,,,False,,1.5,,,,,False,
663757,Trent Grisham,NYY,TOR,1,1.0,1.0,656302.0,Dylan Cease,R,823509,1:35 PM ET,Yankee Stadium,0,1,0.2693726937269373,2026-08-22,823509,0.0,0,94.4,100.1,100.3,L,4,2,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0.206,0.788,0,0,0,0,1,0,0.29508196721311475,0.328125,0.7377049180327869,0.25,0.3076923076923077,0.3770491803278688,0.09375,0.078125,0.18032786885245902,2.7333333333333334,1.0666666666666667,0.5555555555555556,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.044444444444444446,0.3565111111111111,0.6659444444444443,0.21052631578947367,0.2727272727272727,0.3046666666666667,0.49853333333333316,0.2786885245901639,0.639344262295082,0.21875,0.3018867924528302,0.5094339622641509,0.1896551724137931,0.528,0.13551401869158877,0.23394495412844038,0.08256880733944955,0.42424242424242425,0.25757575757575757,0.022727272727272728,6.101694915254237,0.7627118644067796,13.423728813559322,0.37446808510638296,0.7676410186777013,0.3889903679331416,0.7676410186777013,1.0666666666666667,,0.5,,,,,False,,1.5,,,,,False,
663586,Austin Riley,ATL,MIL,0,8.0,1.0,701656.0,Logan Henderson,R,823743,2:10 PM ET,American Family Field,1,1,0.25139664804469275,2026-08-22,823743,,0,96.2,95.7,110.9,R,4,4,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0.0335,0.1135,0,0,0,0,1,1,0.25,0.2857142857142857,0.5769230769230769,0.39285714285714285,0.3793103448275862,0.19230769230769232,0.03571428571428571,0.07142857142857142,0.11538461538461539,1.5333333333333334,1.4666666666666666,0.6129032258064516,0.3548387096774194,0.2903225806451613,0.25806451612903225,0.0967741935483871,0.43476111111111115,0.8003666666666667,0.2631578947368421,0.45,0.4565333333333334,0.6474,0.28846153846153844,0.5384615384615384,0.375,0.21568627450980393,0.3137254901960784,0.31666666666666665,0.625,0.15053763440860216,0.37435897435897436,0.18461538461538463,0.3153846153846154,0.27692307692307694,0.015384615384615385,6.517241379310345,0.9310344827586207,11.73103448275862,0.3333333333333333,0.7899202817039175,0.3534893341253935,0.7899202817039175,1.4666666666666666,,0.5,,,,,False,,1.5,,,,,False,
