batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,hit_factor,tb_factor,hr_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,extra_base_hit_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,k_rate_last_5,xba_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_tb_1plus,p_tb_2plus,adj_prob,pred_total_bases,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
669224,Austin Wells,NYY,PIT,1,9.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,L,4,4,2,0,0,0,0,0,0,0,2,4,0,2,0,2,1,0.3725,0.414,1,1,1,1,0,0,0.10256410256410256,0.16666666666666666,0.6923076923076923,0.27906976744186046,0.08,0.15384615384615385,0.046511627906976744,0.0,0.05128205128205128,0.6666666666666666,0.8,0.39285714285714285,0.17857142857142858,0.2857142857142857,0.35714285714285715,0.03571428571428571,0.26611805555555557,0.5322291666666666,0.16666666666666666,0.21428571428571427,0.3305,0.7269999999999999,0.11428571428571428,0.2857142857142857,0.28205128205128205,0.1346153846153846,0.15384615384615385,0.3090909090909091,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.389594442739474,0.22762679637644637,0.389594442739474,0.6666666666666666,"{""novig"": {""1.5"": {""over"": 167, ""under"": -228}}, ""betmgm"": {""0.5"": {""over"": -115, ""under"": -115}}, ""bet365"": {""1.5"": {""over"": 190, ""under"": -260}}, ""pinnacle"": {""0.5"": {""over"": -129, ""under"": -103}}}",1.5,over,bet365,190.0,0.3448275862068966,True,-0.1172,0.5,over,betmgm,-115.0,0.5348837209302325,True,-0.1453
700250,Ben Rice,NYY,PIT,1,2.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,L,4,3,1,0,0,0,1,0,0,1,1,2,0,2,0,1,1,0.5635,0.6825,1,0,1,0,1,0,0.34545454545454546,0.4375,0.7636363636363637,0.203125,0.34285714285714286,0.45454545454545453,0.109375,0.03125,0.18181818181818182,2.933333333333333,0.8666666666666667,0.5952380952380952,0.19047619047619047,0.40476190476190477,0.38095238095238093,0.14285714285714285,0.4291444444444445,0.93755,0.3888888888888889,0.2,0.5062333333333334,1.0078,0.2692307692307692,0.6346153846153846,0.22950819672131148,0.234375,0.453125,0.25,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.6875929435932938,0.44170614741368275,0.6875929435932938,2.933333333333333,"{""bet365"": {""1.5"": {""over"": -120, ""under"": -110}}, ""betmgm"": {""1.5"": {""over"": -120, ""under"": -110}}, ""pinnacle"": {""1.5"": {""over"": -109, ""under"": -121}}, ""novig"": {""1.5"": {""under"": -127}}, ""draftkings"": {""1.5"": {""over"": -126, ""under"": -105}}}",1.5,over,pinnacle,-109.0,0.5215311004784688,True,-0.0798,0.5,,,,,False,
641355,Cody Bellinger,NYY,PIT,1,4.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,L,4,4,1,0,0,0,0,0,0,1,1,3,0,1,0,2,1,0.49766666666666665,0.5486666666666667,1,0,1,0,1,0,0.22033898305084745,0.25806451612903225,0.711864406779661,0.27419354838709675,0.30952380952380953,0.05084745762711865,0.0,0.04838709677419355,0.05084745762711865,1.0666666666666667,1.1333333333333333,0.30952380952380953,0.2619047619047619,0.42857142857142855,0.2619047619047619,0.0,0.28562111111111116,0.37570111111111115,0.35294117647058826,0.2631578947368421,0.4544666666666667,0.5648166666666669,0.15789473684210525,0.17543859649122806,0.27419354838709675,0.2807017543859649,0.47368421052631576,0.1746031746031746,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.6220752213886455,0.3896378755685941,0.6220752213886455,1.0666666666666667,"{""novig"": {""1.5"": {""over"": 115, ""under"": -141}}, ""bet365"": {""1.5"": {""over"": 110, ""under"": -150}}, ""betmgm"": {""1.5"": {""over"": 115, ""under"": -155}}, ""pinnacle"": {""1.5"": {""over"": 110, ""under"": -147}}, ""draftkings"": {""1.5"": {""over"": 107, ""under"": -141}}}",1.5,over,novig,115.0,0.46511627906976744,True,-0.0755,0.5,,,,,False,
691176,Jasson Domínguez,NYY,PIT,1,5.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,1,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.086,0.13,0,0,0,0,0,0,0.2972972972972973,0.3157894736842105,0.7837837837837838,0.21052631578947367,0.35714285714285715,0.10810810810810811,0.02631578947368421,0.02631578947368421,0.05405405405405406,1.0,0.5333333333333333,0.41379310344827586,0.3103448275862069,0.4827586206896552,0.06896551724137931,0.0,0.4159555555555556,0.5752888888888888,0.2,0.3333333333333333,0.4429000000000001,0.5659666666666668,0.2,0.3090909090909091,0.22413793103448276,0.3103448275862069,0.5,0.21311475409836064,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.5557198959314599,0.26487706321890797,0.5557198959314599,1.0,"{""novig"": {""1.5"": {""over"": 130, ""under"": -153}}, ""bet365"": {""1.5"": {""over"": 115, ""under"": -155}}, ""betmgm"": {""1.5"": {""over"": 120, ""under"": -160}}, ""pinnacle"": {""1.5"": {""over"": 119, ""under"": -159}}, ""draftkings"": {""1.5"": {""over"": 123, ""under"": -164}}}",1.5,over,novig,130.0,0.43478260869565216,True,-0.1699,0.5,,,,,False,
665862,Jazz Chisholm Jr.,NYY,PIT,1,6.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,L,4,4,2,0,0,2,0,0,0,2,8,2,1,2,2,0,0,0.827,3.0185000000000004,1,1,1,1,1,1,0.22,0.25925925925925924,0.58,0.3888888888888889,0.32142857142857145,0.18,0.037037037037037035,0.05555555555555555,0.1,1.3333333333333333,1.4,0.5333333333333333,0.23333333333333334,0.4,0.26666666666666666,0.0,0.3324935897435897,0.5873012820512821,0.2631578947368421,0.42105263157894735,0.37665000000000004,0.7676499999999998,0.2608695652173913,0.5217391304347826,0.3137254901960784,0.18181818181818182,0.43636363636363634,0.3728813559322034,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.5987511350505975,0.3622035615484722,0.5987511350505975,1.3333333333333333,"{""pinnacle"": {""1.5"": {""over"": 135, ""under"": -182}}, ""novig"": {""1.5"": {""under"": -156}}}",1.5,over,pinnacle,135.0,0.425531914893617,True,-0.0633,0.5,,,,,False,
676609,José Caballero,NYY,PIT,1,7.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,1,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,R,4,4,2,1,0,0,0,0,0,0,3,4,0,2,1,2,1,0.33849999999999997,0.4235,1,1,1,1,0,0,0.20408163265306123,0.21568627450980393,0.673469387755102,0.3018867924528302,0.25,0.12244897959183673,0.03773584905660377,0.0,0.04081632653061224,1.0666666666666667,1.0666666666666667,0.19444444444444445,0.1388888888888889,0.4722222222222222,0.2222222222222222,0.027777777777777776,0.22889880952380953,0.3498452380952381,0.2,0.11764705882352941,0.23328333333333334,0.31269999999999987,0.28846153846153844,0.5192307692307693,0.2413793103448276,0.15217391304347827,0.2391304347826087,0.3269230769230769,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.5837942577327101,0.30721435811408604,0.5837942577327101,1.0666666666666667,"{""novig"": {""1.5"": {""over"": 174}}, ""betmgm"": {""0.5"": {""over"": -165, ""under"": 125}}, ""bet365"": {""1.5"": {""over"": 195, ""under"": -270}}, ""pinnacle"": {""0.5"": {""over"": -172, ""under"": 128}}}",1.5,over,bet365,195.0,0.3389830508474576,True,-0.0318,0.5,over,betmgm,-165.0,0.6226415094339622,True,-0.0388
641857,Ryan McMahon,NYY,PIT,1,8.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,L,4,4,1,0,0,0,0,0,0,1,1,3,0,3,1,1,1,0.4486666666666667,0.7060000000000001,1,0,1,0,1,0,0.24324324324324326,0.3,0.6486486486486487,0.325,0.3181818181818182,0.2972972972972973,0.05,0.125,0.1891891891891892,1.3333333333333333,0.8666666666666667,0.5416666666666666,0.375,0.3333333333333333,0.20833333333333334,0.08333333333333333,0.48852777777777784,0.8383472222222221,0.25,0.15384615384615385,0.3242499999999999,0.7825833333333336,0.24324324324324326,0.5405405405405406,0.325,0.1891891891891892,0.32432432432432434,0.3023255813953488,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.5041889601587651,0.26944527362827575,0.5041889601587651,1.3333333333333333,"{""novig"": {""1.5"": {""over"": 156, ""under"": -213}}, ""betmgm"": {""0.5"": {""over"": -140, ""under"": 105}}, ""bet365"": {""1.5"": {""over"": 165, ""under"": -225}}, ""pinnacle"": {""0.5"": {""over"": -164, ""under"": 123}}}",1.5,over,bet365,165.0,0.37735849056603776,True,-0.1079,0.5,over,betmgm,-140.0,0.5833333333333334,True,-0.0791
682987,Spencer Jones,NYY,PIT,1,3.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,L,2,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0.483,0.5804999999999999,1,0,1,0,0,0,0.20930232558139536,0.30612244897959184,0.5116279069767442,0.42,0.35,0.20930232558139536,0.04,0.06,0.11627906976744186,1.2,1.4,0.5454545454545454,0.22727272727272727,0.3181818181818182,0.4090909090909091,0.045454545454545456,0.2866180555555556,0.5403749999999999,0.25,0.5,0.374,0.42541666666666667,0.2682926829268293,0.5121951219512195,0.4166666666666667,,,,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.5952825191553686,0.39729244775329975,0.5952825191553686,1.2,"{""novig"": {""1.5"": {""over"": 135, ""under"": -163}}, ""bet365"": {""1.5"": {""over"": 135, ""under"": -180}}, ""betmgm"": {""1.5"": {""over"": 130, ""under"": -175}}, ""pinnacle"": {""1.5"": {""over"": 135, ""under"": -181}}, ""draftkings"": {""1.5"": {""over"": 123, ""under"": -163}}}",1.5,over,novig,135.0,0.425531914893617,True,-0.0282,0.5,,,,,False,
663757,Trent Grisham,NYY,PIT,1,1.0,1.0,656605.0,Mitch Keller,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.2740740740740741,2026-07-22,823518,,0,94.4,100.1,100.3,L,4,4,0,0,0,0,0,0,0,1,0,3,0,2,1,2,0,0.25366666666666665,0.3133333333333333,0,0,0,0,1,0,0.24074074074074073,0.3114754098360656,0.8148148148148148,0.16393442622950818,0.23809523809523808,0.25925925925925924,0.04918032786885246,0.04918032786885246,0.12962962962962962,1.8,0.6666666666666666,0.5555555555555556,0.17777777777777778,0.37777777777777777,0.3111111111111111,0.044444444444444446,0.31205333333333335,0.5722944444444444,0.16666666666666666,0.09523809523809523,0.33070000000000005,0.8151733333333333,0.23636363636363636,0.4909090909090909,0.14754098360655737,0.32,0.54,0.22807017543859648,0.7355371900826446,0.25728155339805825,0.5185185185185185,0.22685185185185186,0.3651685393258427,0.2752808988764045,0.028089887640449437,10.631250000000001,1.6875000000000002,6.581250000000001,0.16115702479338842,0.6303995989960076,0.4281521203870669,0.6303995989960076,1.8,"{""novig"": {""1.5"": {""over"": 111, ""under"": -133}}, ""bet365"": {""1.5"": {""over"": 110, ""under"": -150}}, ""betmgm"": {""1.5"": {""over"": 105, ""under"": -145}}, ""pinnacle"": {""1.5"": {""over"": 110, ""under"": -147}}, ""draftkings"": {""1.5"": {""over"": 100, ""under"": -132}}}",1.5,over,novig,111.0,0.47393364928909953,True,-0.0458,0.5,,,,,False,
664040,Brandon Lowe,PIT,NYY,0,2.0,1.0,543037.0,Gerrit Cole,R,823518,1:05 PM ET,Yankee Stadium,0,1,0.24916943521594684,2026-07-22,823518,,0,94.4,100.1,100.3,L,5,5,0,0,0,0,0,0,0,3,0,2,0,1,0,1,1,0.3565,0.5495,0,0,0,0,1,1,0.25806451612903225,0.30434782608695654,0.6129032258064516,0.34285714285714286,0.38461538461538464,0.08064516129032258,0.014285714285714285,0.02857142857142857,0.04838709677419355,1.4,1.6,0.425,0.275,0.375,0.3,0.0,0.33992222222222224,0.4922611111111111,0.3333333333333333,0.38095238095238093,0.40053333333333346,0.5673666666666667,0.2537313432835821,0.40298507462686567,0.2602739726027397,0.24074074074074073,0.4074074074074074,0.3225806451612903,0.6995305164319249,0.21052631578947367,0.45226130653266333,0.20603015075376885,0.33557046979865773,0.31543624161073824,0.026845637583892617,6.942857142857143,1.2342857142857144,8.177142857142858,0.22844827586206898,0.6723546096008896,0.38905194002669213,0.6723546096008896,1.4,"{""novig"": {""1.5"": {""over"": 127, ""under"": -160}}, ""bet365"": {""1.5"": {""over"": 130, ""under"": -170}}, ""betmgm"": {""1.5"": {""over"": 110, ""under"": -150}}, ""pinnacle"": {""1.5"": {""over"": 127, ""under"": -170}}, ""draftkings"": {""1.5"": {""over"": 123, ""under"": -163}}}",1.5,over,bet365,130.0,0.43478260869565216,True,-0.0457,0.5,,,,,False,
